NRA,NOMBRE,SCIAN,DESC_SCIAN,SECTOR,SUBSECTOR,ACTIVIDAD,PARQ_ IND,COORD_UTMX,COORD_UTMY,LAT_NORTE,lat1,lat2,lat3,lat,LON_OESTE,lon1,lon2,lon3,lon,CALLE,NUM_EXT,NUM_INT,COLONIA,LOCALIDAD,ESTADO,MUNICIPIO,CP
PTI2700800037,"PEMEX TRANSFORMACION INDUSTRIAL,COMPLEJO PROCESADOR DE GAS LA VENTA",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,PROCESAMIENTO DE GAS NATURAL ,,389853.4782,2000226.454,"18°5'16""",18,5,16,18.08777778,"94°2'27""",94,2,27,-94.04083333,Calle AV. JUAREZ VILLA LA VENTA,SIN NUM , ,Colonia CENTRO,LA VENTA,TABASCO,Huimanguillo,86418
PTI2701200040,"PEMEX TRANSFORMACION INDUSTRIAL,Complejo Procesador de Gas Ciudad Pemex",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,Procesamiento de Gas Natural,,554139.8193,1977394.711,"17°53'1""",17,53,1,17.88361111,"92°29'20""",92,29,20,-92.48888889,Calle BOULEVARD 18 DE MARZO AV. LAZARO CARDENAS,S/N , ,Colonia CIUDAD PEMEX,PEMEX (CIUDAD PEMEX),TABASCO,Macuspana,86721
PTI2800900063,"PEMEX TRANSFORMACIÓN INDUSTRIAL,REFINERÍA FRANCISCO I. MADERO",324110,Refinación de petróleo,Petroleo y petroquimica,Refinacion de petroleo,REFINACION DEL PETROLEO,,621731.453,2461416.864,"22°15'14""",22,15,14,22.25388889,"97°49'7""",97,49,7,-97.81861111,Avenida AVE. FRANCISCO I. MADERO,3020, ,Ciudad CIUDAD MADERO,CIUDAD MADERO,TAMAULIPAS,Ciudad Madero,89530
PTI2800900064,"PEMEX TRANSFORMACIÓN INDUSTRIAL,COMPLEJO PROCESADOR DE GAS ARENQUE",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,PROCESAMIENTO DE GAS HÚMEDO AMARGO PARA LA OBTENCIÓN DE GAS NATURAL SECO Y LÍQUIDOS C2+,,620920.5321,2464838.949,"22°17'5""",22,17,5,22.28472222,"97°49'34""",97,49,34,-97.82611111,Calle CORREDOR URBANO LUIS DONALDO COLOSIO,400, ,Colonia PLAYA MIRAMAR,CIUDAD MADERO,TAMAULIPAS,Ciudad Madero,89530
PTI2803200252,"PEMEX TRANSFORMACION INDUSTRIAL,COMPLEJO PROCESADOR DE GAS BURGOS",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,PROCESAMIENTO DE GAS HÚMEDO DULCE Y CONDENSADO,,552695.5936,2877425.154,"26°0'53""",26,0,53,26.01472222,"98°28'24""",98,28,24,-98.47333333,Calle CARRETERA FED. REYNOSA-MONTERREY,KM. 190+182 , ,Colonia ESTACION DE COMPRESION 19,REYNOSA,TAMAULIPAS,Reynosa,88500
PTI2803200259,"PEMEX-GAS Y PETROQUIMICA BASICA,COMPLEJO PROCESADOR DE GAS REYNOSA",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,PROCESAMIENTO DE GAS,,572144.1099,2884334.688,"26°4'34""",26,4,34,26.07611111,"98°16'43""",98,16,43,-98.27861111,Calle BLV. LAZARO CARDENAS Y EJERCITO NACIONAL,S/N , ,Colonia ANZALDUAS,REYNOSA,TAMAULIPAS,Reynosa,88640
PTI3004900017,"PEMEX TRANSFORMACION INDUSTRIAL,Complejo Procesador de Gas Matapionche",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,"Procesamiento de gas humedo amargo para la obtención de gas natural seco, gas LP y Gasolin",,774593.1167,2083260.602,"18°49'22""",18,49,22,18.82277778,"96°23'40""",96,23,40,-96.39444444,Calle KM. 6 DE LA CARR. A MORALITOS COTAXTLA,No aplica ,No aplica ,Colonia Complejo Procesador de Gas Matapionche,COTAXTLA,VERACRUZ,Cotaxtla,94990
PTI3010800089,"PEMEX TRANSFORMACION INDUSTRIAL,REFINERÍA ""GRAL. LÁZARO CÁRDENAS""",324110,Refinación de petróleo,Petroleo y petroquimica,Refinacion de petroleo,REFINACION DEL PETROLEO,,337364.3372,1989310.696,"17°59'9""",17,59,9,17.98583333,"94°32'9""",94,32,9,-94.53583333,Avenida AV. SALVADOR DIAZ MIRON,119, ,Colonia OBRERA,MINATITLAN,VERACRUZ,Minatitlan,96740
PTI3013100117,"PEMEX TRANSFORMACION INDUSTRIAL, COMPLEJO PROCESADOR DE GAS POZA RICA,Complejo Procesador de Gas Poza Rica",325110,Fabricación de petroquímicos básicos del gas natural y del petróleo refinado,Petroleo y petroquimica,Petroquimica basica ,Procesamiento de gas natural,,660214.9883,2269858.582,"20°31'14""",20,31,14,20.52055556,"97°27'48""",97,27,48,-97.46333333,Calle BOULEVARD LAZARO CARDENAS,S/N , ,Colonia MORELOS,POZA RICA DE HIDALGO,VERACRUZ,Poza Rica de Hidalgo,93340
PTI5J1701111,"PROMOTORA TÉCNICA INDUSTRIAL, S.A. DE C.V.,",325320,"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes",Quimica,Produccion de substancias quimicas a partir de mezclas ,"Fabricación de Productos Químicos, Agroquímicos, Colorantes Compra-Venta e Importación",,482504.69,2091078.585,"18°54'42""",18,54,42,18.91166667,"99°9'58""",99,9,58,-99.16611111,Calle 56 SUR,13,1,Colonia CIVAC,JIUTEPEC,MORELOS,Jiutepec,62578
PUL561503911,"PAPELES ULTRA S.A. DE C.V.,Papeles Ultra, S.A. de C.V.",322299,Fabricación de otros productos de cartón y papel,Celulosa y papel,Produccion de carton y cartoncillo,Producción de Papel,,506272.5282,2136168.021,"19°19'9""",19,19,9,19.31916667,"98°56'25""",98,56,25,-98.94027778,Calle KM.24.4 CARR.FED.MEXICO-PUEBLA,S/N , ,Colonia TLALPIZAHUAC,IXTAPALUCA,MEXICO,Ixtapaluca,56560
PVM2802200034,"PUERTAS Y VIDRIOS DE MATAMOROS SA DE CV,Fypon Matamoros",332510,Fabricación de herrajes y cerraduras,Articulos y productos metalicos,"Produccion de cerraduras, candados y llaves",Fabricación de herrajes y cerraduras (Fabricación de molduras decorativas de poliuretano),PARQUE INDUSTRIAL DEL NORTE FINSA,645769.284,2863457.868,"25°52'56""",25,52,56,25.88222222,"97°32'41""",97,32,41,-97.54472222,Prolongación  Avenida Uniones,S/N ,S/N ,,HEROICA MATAMOROS,TAMAULIPAS,Matamoros,87326
PVM722802211,"PUERTAS Y VIDRIOS DE MATAMOROS SA DE CV ,PUERTAS Y VIDRIOS DE MATAMOROS SA DE CV",332510,Fabricación de herrajes y cerraduras,Articulos y productos metalicos,"Produccion de cerraduras, candados y llaves",Fabricacion de herrajes y cerraduras ,,653438.7049,2859191.796,"25°50'34""",25,50,34,25.84277778,"97°28'8""",97,28,8,-97.46888889,Avenida Uniones ,sn , ,Colonia Industrial del Norte,HEROICA MATAMOROS,TAMAULIPAS,Matamoros,87316
PWM7X0200411,"PRIME WHEEL MEXICO S. DE R.L. DE C.V.,",339999,Otras industrias manufactureras,Automotriz,Produccion de otras auto partes,Fabricación de rines metalicos,,508003.0865,3599062.969,"32°31'43""",32,31,43,32.52861111,"116°54'53""",116,54,53,-116.9147222,Calle EXPORTADORES,118, ,Colonia CIUDAD INDUSTRIAL,TIJUANA,BAJA CALIFORNIA,Tijuana,22444
PYO5P1904611,"VIAKEM, S.A. de C.V.,Viakem, S.A. de C.V.",325190,Fabricación de otros productos químicos básicos orgánicos,Quimica,Produccion de plaguicidas y otros quimicos agricolas,Manufactura,,368763.0649,2849750.888,"25°45'35""",25,45,35,25.75972222,"100°18'31""",100,18,31,-100.3086111,Avenida MANUEL L. BARRAGAN,701, ,Colonia TABACHINES,SAN NICOLAS DE LOS GARZA,NUEVO LEON,San Nicolas de los Garza,66450
QAP1510600537,"Química Apollo S.A. de C.V.,Química Apollo",325999,Fabricación de otros productos químicos,Quimica,"Produccion de grasas, aceites lubricantes y aditivos",Fabricación y Comercialización de Aditivos Químicos (incluye Mezclas),,439630.3119,2137998.377,"19°20'6""",19,20,6,19.335,"99°34'29""",99,34,29,-99.57472222,Calle BOULERVARD MIGUEL ALEMAN VALDEZ,206, ,Pueblo SAN PEDRO TOTOLTEPEC,TOLUCA DE LERDO,MEXICO,Toluca,50223
QBAMB1502911,"QUIMICA BARQUIM S.A. DE C.V.,",325999,Fabricación de otros productos químicos,Quimica,Produccion de materias primas para medicamentos,FABRICACION DE SALES MINERALES PARA FARMACIA Y ALIMENTOS,,509957.5297,2146652.105,"19°24'50""",19,24,50,19.41388889,"98°54'18""",98,54,18,-98.905,Calle MOCTEZUMA,65, ,Colonia CABECERA MUNICIPAL,CHICOLOAPAN DE JUAREZ,MEXICO,Chicoloapan,56370
QDELQ1102711,"QUÍMICOS Y DERIVADOS S.A. DE C.V.,QUIMICOS Y DERIVADOS S.A. DE C.V.",325190,Fabricación de otros productos químicos básicos orgánicos,Quimica,"Produccion de grasas, aceites lubricantes y aditivos",FABRICACIÓN DE PRODUCTOS QUÍMICOS-ORGANICOS,CARRETERA PANAMERICANA KM.314,279247.53,2303028.503,"20°48'50""",20,48,50,20.81388889,"101°7'15""",101,7,15,-101.1208333,Carretera  PANAMERICANA KM.314,S/N ,S/N ,,SALAMANCA,GUANAJUATO,Salamanca,36770
QDEQB1509111,"QUÍMICA DELTA, S.A. DE C.V.,Química Delta, S.A. de C.V.",339999,Otras industrias manufactureras,Otros,Almacenes de sustancias quimicas,"Compra-venta, almacenamiento y distribución de productos químicos en general",,481346.7112,2188190.346,"19°47'21""",19,47,21,19.78916667,"99°10'41""",99,10,41,-99.17805556,Calle KM.10 CARR.TEOLOYUCAN-HUEHUETOCA,259, ,Colonia BARRIO SANTA MA.CALIACAC,TEOLOYUCAN,MEXICO,Teoloyucan,54783
QEC5M1701111,"SIGNA CIVAC, S.A. de C.V.,",325411,Fabricación de materias primas para la industria farmacéutica,Quimica,Produccion de farmaceuticos y medicamentos,FABRICACIÓN DE PRODUCTOS FARMACEUTICOS,,481494.354,2091142.035,"18°54'44""",18,54,44,18.91222222,"99°10'32""",99,10,32,-99.17555556,Calle 37 ESTE,358,434,Colonia CIVAC,JIUTEPEC,MORELOS,Jiutepec,62578
QFA5T0502711,"Química y Farmacia S.A. de C.V.,",325412,Fabricación de preparaciones farmacéuticas,Quimica,Produccion de farmaceuticos y medicamentos,Fabricación de Productos Farmaceuticos,,307108.9211,2828841.339,"25°33'51""",25,33,51,25.56416667,"100°55'12""",100,55,12,-100.92,Calle AVENIDA INDUSTRIA AUOMOTRIZ,3089, ,Colonia PARQUE INDUSTRIAL RAMOS ARIZPE,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25900
QFA5T0502712,"Química y Farmacia S.A. de C.V.,",325412,Fabricación de preparaciones farmacéuticas,Quimica,Produccion de farmaceuticos y medicamentos,Fabricacion de Productos Farmaceuticos y Medicamentos,,304538.7184,2825841.514,"25°32'13""",25,32,13,25.53694444,"100°56'43""",100,56,43,-100.9452778,Carretera AUT. SALTILLO-MOTERREY,KM. 11.5 , ,Colonia CAPELLANIA,RAMOS ARIZPE,COAHUILA,Ramos Arizpe,25900
QFO5N1505711,"QUIMICA FOLIAR SA DE CV,",325310,Fabricación de fertilizantes,Quimica,Produccion de fertilizantes quimicos,FABRICACION DE FERTILIZANTES FOLIARES,PARQUE INDUSTRIAL NAUCALPAN,475017.709,2152720.95,"19°28'7""",19,28,7,19.46861111,"99°14'16""",99,14,16,-99.23777778,Avenida URBINA,4, ,,NAUCALPAN DE JUAREZ,MEXICO,Naucalpan de Juarez,53489
QLI691406611,"Química Liposoluble S.A. de C.V. ,Química Liposoluble  S.A. de C.V.",324191,Fabricación de aceites y grasas lubricantes,Quimica,"Produccion de grasas, aceites lubricantes y aditivos","Producción de grasas, aceites Lubricantes y aditivos (incluye Mezcla)",Corredor Industrial Poncitlan La Barca,723778.2156,2253096.299,"20°21'46""",20,21,46,20.36277778,"102°51'22""",102,51,22,-102.8561111,Carretera  Guadalajara La Barca,Km 70 , ,,SANTA CRUZ EL GRANDE,JALISCO,Poncitlan,45960
QLU5P1100711,"Química Lucava S.A. DE C.V., ",325320,"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes",Quimica,Produccion de plaguicidas y otros quimicos agricolas,"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes. ",SEGUNDA FRACCION DE CRESPO,304908.4997,2269863.511,"20°31'2""",20,31,2,20.51722222,"100°52'15""",100,52,15,-100.8708333,Carretera  PANAMERICANA,KM. 284 , ,,SAN ISIDRO CRESPO,GUANAJUATO,Celaya,38110
QME1509000016,"QUIMIFEN DE MEXICO S.A. DE C.V.,",325411,Fabricación de materias primas para la industria farmacéutica,Quimica,Produccion de materias primas para medicamentos,quimica,parque industrial tenango del valle,437704.0915,2114104.06,"19°7'8""",19,7,8,19.11888889,"99°35'32""",99,35,32,-99.59222222,Calle venado,114, ,,TENANGO DE ARISTA,MEXICO,Tenango del Valle,52300
QPIZU2603011,"QUIMICA PIMA, S.A. DE C.V.,Química Pima, S.A. de C.V.",325320,"Fabricación de pesticidas y otros agroquímicos, excepto fertilizantes",Quimica,Produccion de fertilizantes quimicos,Comercialización y elaboración de ácido nítrico y nutrientes vegetales,PARQUE INDUSTRIAL,508135.527,3211140.806,"29°1'42""",29,1,42,29.02833333,"110°54'59""",110,54,59,-110.9163889,Calle DE LAS GALAXIAS,25, ,,HERMOSILLO,SONORA,Hermosillo,83297
QPU5U1901811,"Química Pumex, S.A. de C.V.,",325510,Fabricación de pinturas y recubrimientos,Quimica,Fabricacion de productos de espumas uretanicas,"PRODUCCIÓN DE TODO TIPO DE PINTURAS, RECUBRIMIENTOS E IMPERMEABILIZANTES",,352918.8452,2851542.396,"25°46'28""",25,46,28,25.77444444,"100°28'0""",100,28,0,-100.4666667,Calle LIBRAMIENTO NOROESTE,KM. 12.8 , ,Colonia SIERRA REAL,GARCIA,NUEVO LEON,Garcia,66004
QQI1I2201111,"QIS Queretaro Industrial Servicio S. de R.L. de C.V.,QIS Queretaro Industrial Servicio",339999,Otras industrias manufactureras,Otros,Maquila de acabado y pintado de piezas metalicas y de otros materiales,Decapado de Piezas Metalicas,Parque Industrial Bernardo Quintana,367722.6516,2275166.283,"20°34'14""",20,34,14,20.57055556,"100°16'8""",100,16,8,-100.2688889,Calle ACUEDUCTO,22, ,,LA CAÑADA,QUERETARO,El Marques,76246
QUIMC1605311,"QUIMIC S.A. DE C.V.,",325999,Fabricación de otros productos químicos,Quimica,Fabricacion de aceites y grasas alimenticias,FABRICACIÓN DE OTROS PRODUCTOS QUÍMICOS ORGÁNICOS,,269438.0487,2180767.711,"19°42'32""",19,42,32,19.70888889,"101°11'58""",101,11,58,-101.1994444,Calle SANTA MARIA DE LOS URDIALES,175, ,Colonia INDUSTRIAL,MORELIA,MICHOACAN,Morelia,58130
QUI1510901064,"QUIMIR SA DE CV,PLANTA LECHERIA",325999,Fabricación de otros productos químicos,Quimica,Produccion de substancias quimicas a partir de mezclas ,"COMPRA, VENTA Y FABRICACIÓN DE PRODUCTOS QUIMICOS",,480068.1855,2169022.58,"19°36'58""",19,36,58,19.61611111,"99°11'24""",99,11,24,-99.19,Avenida Antiguo Camino A Lago de Guadalupe,59, ,Colonia TULTITLAN DE MARIANO ESCOBEDO CENTRO,TULTITLAN DE MARIANO ESCOBEDO,MEXICO,Tultitlan,54900
QUI1510901065,"QUIMIR S.A. DE C.V., (PLANTA TULTITLÁN)",325999,Fabricación de otros productos químicos,Quimica,Produccion de substancias quimicas a partir de mezclas ,COMPRA VENTA Y FABRICACIÓN DE PRODUCTOS QUÍMICOS,,483427.6348,2169690.703,"19°37'20""",19,37,20,19.62222222,"99°9'28""",99,9,28,-99.15777778,Avenida José López Portillo,39, ,Colonia LECHERIA,TULTITLAN DE MARIANO ESCOBEDO,MEXICO,Tultitlan,54940
